jeu_200_25_8.txt_5_currentSA	jeu_200_25_8.txt_5_bestSA	jeu_200_25_8.txt_5_currentTS	jeu_200_25_8.txt_5_bestTS	jeu_200_25_8.txt_5_currentGrasp	jeu_200_25_8.txt_5_bestGrasp	jeu_200_25_8.txt_5_currentIG	jeu_200_25_8.txt_5_bestIG	
17455	50909	51260	52167	52711	69096	69747	71650	71650	
17456	50909	51260	52167	52711	69096	69747	71650	71650	
17457	50909	51260	52167	52711	69096	69747	71650	71650	
17458	50909	51260	52167	52711	69096	69747	71650	71650	
17459	50909	51260	52167	52711	69096	69747	71650	71650	
17460	50884	51260	52167	52711	69096	69747	71650	71650	
17461	50898	51260	52167	52711	69096	69747	71650	71650	
17462	50898	51260	52167	52711	69096	69747	71650	71650	
17463	50898	51260	52167	52711	69096	69747	71650	71650	
17464	50898	51260	52167	52711	69096	69747	71650	71650	
17465	50898	51260	52167	52711	69096	69747	71650	71650	
17466	50898	51260	52167	52711	69096	69747	71650	71650	
17467	50898	51260	52167	52711	69096	69747	71650	71650	
17468	50898	51260	52167	52711	69096	69747	71650	71650	
17469	50898	51260	52167	52711	69096	69747	71650	71650	
17470	50898	51260	52167	52711	69096	69747	71650	71650	
17471	50898	51260	52167	52711	69096	69747	71650	71650	
17472	50898	51260	52167	52711	69096	69747	71650	71650	
17473	50898	51260	52167	52711	69096	69747	71650	71650	
17474	50898	51260	52167	52711	69096	69747	71650	71650	
17475	50898	51260	52167	52711	69096	69747	71650	71650	
17476	50898	51260	52167	52711	69096	69747	71650	71650	
17477	50898	51260	52167	52711	69096	69747	71650	71650	
17478	50898	51260	52167	52711	69096	69747	71650	71650	
17479	50898	51260	52167	52711	69096	69747	71650	71650	
17480	50898	51260	52167	52711	69096	69747	71650	71650	
17481	50898	51260	52167	52711	69096	69747	71650	71650	
17482	50898	51260	52167	52711	69096	69747	71650	71650	
17483	50898	51260	52167	52711	69096	69747	71650	71650	
17484	50898	51260	52167	52711	69096	69747	71650	71650	
17485	50898	51260	52167	52711	69096	69747	71650	71650	
17486	50898	51260	52167	52711	69096	69747	71650	71650	
17487	50898	51260	52167	52711	69096	69747	71650	71650	
17488	50898	51260	52167	52711	69096	69747	71650	71650	
17489	50898	51260	52167	52711	69096	69747	71650	71650	
17490	50898	51260	52167	52711	69096	69747	71650	71650	
17491	50898	51260	52167	52711	69096	69747	71650	71650	
17492	50898	51260	52167	52711	69096	69747	71650	71650	
17493	50898	51260	52167	52711	69096	69747	71650	71650	
17494	50898	51260	52167	52711	69096	69747	71650	71650	
17495	50898	51260	52167	52711	69096	69747	71650	71650	
17496	50898	51260	52167	52711	69096	69747	71650	71650	
17497	50898	51260	52167	52711	69096	69747	71650	71650	
17498	50898	51260	52167	52711	69096	69747	71650	71650	
17499	50898	51260	52167	52711	69096	69747	71650	71650	
17500	50898	51260	52167	52711	69096	69747	71650	71650	
17501	50898	51260	52167	52711	69096	69747	71650	71650	
17502	50898	51260	52167	52711	69096	69747	71650	71650	
17503	50898	51260	52167	52711	69096	69747	71650	71650	
17504	50898	51260	52167	52711	69096	69747	71650	71650	
17505	50898	51260	52167	52711	69096	69747	71650	71650	
17506	50898	51260	52167	52711	69096	69747	71650	71650	
17507	50984	51260	52167	52711	69096	69747	71650	71650	
17508	50984	51260	52167	52711	69096	69747	71650	71650	
17509	50984	51260	52167	52711	69096	69747	71650	71650	
17510	50984	51260	52167	52711	69096	69747	71650	71650	
17511	50984	51260	52167	52711	69096	69747	71650	71650	
17512	50984	51260	52167	52711	69096	69747	71650	71650	
17513	50984	51260	52167	52711	69096	69747	71650	71650	
17514	50984	51260	52167	52711	69096	69747	71650	71650	
17515	51293	51293	52167	52711	69096	69747	71650	71650	
17516	51293	51293	52167	52711	69096	69747	71650	71650	
17517	51293	51293	52167	52711	69096	69747	71650	71650	
17518	51293	51293	52167	52711	69096	69747	71650	71650	
17519	51293	51293	52167	52711	69096	69747	71650	71650	
17520	51293	51293	52167	52711	69096	69747	71650	71650	
17521	51293	51293	52167	52711	69096	69747	71650	71650	
17522	51293	51293	52167	52711	69096	69747	71650	71650	
17523	51293	51293	52167	52711	69096	69747	71650	71650	
17524	51293	51293	52167	52711	69096	69747	71650	71650	
17525	51293	51293	52167	52711	69096	69747	71650	71650	
17526	51293	51293	52167	52711	69096	69747	71650	71650	
17527	51293	51293	52167	52711	69096	69747	71650	71650	
17528	51293	51293	52167	52711	69096	69747	71650	71650	
17529	51426	51426	52167	52711	69096	69747	71650	71650	
17530	51426	51426	52167	52711	69096	69747	71650	71650	
17531	51426	51426	52167	52711	69096	69747	71650	71650	
17532	51426	51426	52167	52711	69096	69747	71650	71650	
17533	51426	51426	52167	52711	69096	69747	71650	71650	
17534	51426	51426	52167	52711	69096	69747	71650	71650	
17535	51426	51426	52167	52711	69096	69747	71650	71650	
17536	51644	51644	52167	52711	69096	69747	71650	71650	
17537	51644	51644	52167	52711	69096	69747	71650	71650	
17538	51644	51644	52167	52711	69096	69747	71650	71650	
17539	51644	51644	52167	52711	69096	69747	71650	71650	
17540	51644	51644	52167	52711	69096	69747	71650	71650	
17541	51644	51644	52167	52711	69096	69747	71650	71650	
17542	51644	51644	52167	52711	69096	69747	71650	71650	
17543	51644	51644	52167	52711	69096	69747	71650	71650	
17544	51644	51644	52167	52711	69096	69747	71650	71650	
17545	51644	51644	52167	52711	69096	69747	71650	71650	
17546	51644	51644	52167	52711	69096	69747	71650	71650	
17547	51644	51644	52167	52711	69096	69747	71650	71650	
17548	51644	51644	52167	52711	69096	69747	71650	71650	
17549	51644	51644	52167	52711	69096	69747	71650	71650	
17550	51644	51644	52167	52711	69096	69747	71650	71650	
17551	51644	51644	52167	52711	69096	69747	71650	71650	
17552	51644	51644	52167	52711	69096	69747	71650	71650	
17553	51644	51644	52167	52711	69096	69747	71650	71650	
17554	51644	51644	52167	52711	69096	69747	71650	71650	
17555	51644	51644	52167	52711	69096	69747	71650	71650	
17556	51644	51644	52167	52711	69096	69747	71650	71650	
17557	51644	51644	52167	52711	69096	69747	71650	71650	
17558	51445	51644	52167	52711	69096	69747	71650	71650	
17559	51445	51644	52167	52711	69096	69747	71650	71650	
17560	51445	51644	52167	52711	69096	69747	71650	71650	
17561	51445	51644	52167	52711	69096	69747	71650	71650	
17562	51445	51644	52167	52711	69096	69747	71650	71650	
17563	51445	51644	52167	52711	69096	69747	71650	71650	
17564	51445	51644	52167	52711	69096	69747	71650	71650	
17565	51445	51644	52167	52711	69096	69747	71650	71650	
17566	51445	51644	52167	52711	69096	69747	71650	71650	
17567	51445	51644	52167	52711	69096	69747	71650	71650	
17568	51445	51644	52167	52711	69096	69747	71650	71650	
17569	51445	51644	52167	52711	69096	69747	71650	71650	
17570	51445	51644	52167	52711	69096	69747	71650	71650	
17571	51445	51644	52167	52711	69096	69747	71650	71650	
17572	51445	51644	52167	52711	69096	69747	71650	71650	
17573	51267	51644	52167	52711	69096	69747	71650	71650	
17574	51267	51644	52167	52711	69096	69747	71650	71650	
17575	51267	51644	52167	52711	69096	69747	71650	71650	
17576	51267	51644	52167	52711	69096	69747	71650	71650	
17577	51267	51644	52167	52711	69096	69747	71650	71650	
17578	51267	51644	52167	52711	69096	69747	71650	71650	
17579	51090	51644	52167	52711	69096	69747	71650	71650	
17580	51090	51644	52167	52711	69096	69747	71650	71650	
17581	51090	51644	52167	52711	69096	69747	71650	71650	
17582	51090	51644	52167	52711	69096	69747	71650	71650	
17583	51090	51644	52167	52711	69096	69747	71650	71650	
17584	51090	51644	52167	52711	69096	69747	71650	71650	
17585	51090	51644	52167	52711	69096	69747	71650	71650	
17586	51090	51644	52167	52711	69096	69747	71650	71650	
17587	51090	51644	52167	52711	69096	69747	71650	71650	
17588	51090	51644	52167	52711	69096	69747	71650	71650	
17589	51090	51644	52167	52711	69096	69747	71650	71650	
17590	51090	51644	52167	52711	69096	69747	71650	71650	
17591	51090	51644	52167	52711	69096	69747	71650	71650	
17592	51090	51644	52167	52711	69096	69747	71650	71650	
17593	51090	51644	52167	52711	69096	69747	71650	71650	
17594	51090	51644	52167	52711	69096	69747	71650	71650	
17595	51090	51644	52167	52711	69096	69747	71650	71650	
17596	51090	51644	52167	52711	69096	69747	71650	71650	
17597	51090	51644	52167	52711	69096	69747	71650	71650	
17598	51090	51644	52167	52711	69096	69747	71650	71650	
17599	51090	51644	52167	52711	69096	69747	71650	71650	
17600	51090	51644	52167	52711	69096	69747	71650	71650	
17601	51090	51644	52167	52711	69096	69747	71650	71650	
17602	51090	51644	52167	52711	69096	69747	71650	71650	
17603	51090	51644	52167	52711	69096	69747	71650	71650	
17604	51090	51644	52167	52711	69096	69747	71650	71650	
17605	51048	51644	52167	52711	69096	69747	71650	71650	
17606	51048	51644	52167	52711	69096	69747	71650	71650	
17607	51048	51644	52167	52711	69096	69747	71650	71650	
17608	51048	51644	52167	52711	69096	69747	71650	71650	
17609	51048	51644	52167	52711	69096	69747	71650	71650	
17610	51048	51644	52167	52711	69096	69747	71650	71650	
17611	51048	51644	52167	52711	69096	69747	71650	71650	
17612	51048	51644	52167	52711	69096	69747	71650	71650	
17613	51048	51644	52167	52711	69096	69747	71650	71650	
17614	50899	51644	52167	52711	69096	69747	71650	71650	
17615	50899	51644	52167	52711	69096	69747	71650	71650	
17616	51051	51644	52167	52711	69096	69747	71650	71650	
17617	51051	51644	52167	52711	69096	69747	71650	71650	
17618	51051	51644	52167	52711	69096	69747	71650	71650	
17619	51051	51644	52167	52711	69096	69747	71650	71650	
17620	51051	51644	52167	52711	69096	69747	71650	71650	
17621	51051	51644	52167	52711	69096	69747	71650	71650	
17622	51051	51644	52167	52711	69096	69747	71650	71650	
17623	51051	51644	52167	52711	69096	69747	71650	71650	
17624	51051	51644	52167	52711	69096	69747	71650	71650	
17625	51051	51644	52167	52711	69096	69747	71650	71650	
17626	51051	51644	52167	52711	69096	69747	71650	71650	
17627	51051	51644	52167	52711	69096	69747	71650	71650	
17628	51051	51644	52167	52711	69096	69747	71650	71650	
17629	51051	51644	52167	52711	69096	69747	71650	71650	
17630	51051	51644	52167	52711	69096	69747	71650	71650	
17631	51051	51644	52167	52711	69096	69747	71650	71650	
17632	51051	51644	52167	52711	69096	69747	71650	71650	
17633	51051	51644	52167	52711	69096	69747	71650	71650	
17634	51051	51644	52167	52711	69096	69747	71650	71650	
17635	51051	51644	52167	52711	69096	69747	71650	71650	
17636	50786	51644	52167	52711	69096	69747	71650	71650	
17637	50814	51644	52167	52711	69096	69747	71650	71650	
17638	50814	51644	52167	52711	69096	69747	71650	71650	
17639	50814	51644	52167	52711	69096	69747	71650	71650	
17640	50814	51644	52167	52711	69096	69747	71650	71650	
17641	50814	51644	52167	52711	69096	69747	71650	71650	
17642	50814	51644	52167	52711	69096	69747	71650	71650	
17643	50896	51644	52167	52711	69096	69747	71650	71650	
17644	50896	51644	52167	52711	69096	69747	71650	71650	
17645	50896	51644	52167	52711	69096	69747	71650	71650	
17646	50896	51644	52167	52711	69096	69747	71650	71650	
17647	50896	51644	52167	52711	69096	69747	71650	71650	
17648	50896	51644	52167	52711	69096	69747	71650	71650	
17649	50896	51644	52167	52711	69096	69747	71650	71650	
17650	50896	51644	52167	52711	69096	69747	71650	71650	
17651	50896	51644	52167	52711	69096	69747	71650	71650	
17652	50896	51644	52167	52711	69096	69747	71650	71650	
17653	50896	51644	52167	52711	69096	69747	71650	71650	
17654	50896	51644	52167	52711	69096	69747	71650	71650	
17655	50896	51644	52167	52711	69096	69747	71650	71650	
17656	50896	51644	52167	52711	69096	69747	71650	71650	
17657	50896	51644	52167	52711	69096	69747	71650	71650	
17658	50896	51644	52167	52711	69096	69747	71650	71650	
17659	50896	51644	52167	52711	69096	69747	71650	71650	
17660	50896	51644	52167	52711	69096	69747	71650	71650	
17661	50896	51644	52167	52711	69096	69747	71650	71650	
17662	50896	51644	52167	52711	69096	69747	71650	71650	
17663	50896	51644	52167	52711	69096	69747	71650	71650	
17664	50896	51644	52167	52711	69096	69747	71650	71650	
17665	50896	51644	52167	52711	69096	69747	71650	71650	
17666	50921	51644	52167	52711	69096	69747	71650	71650	
17667	50921	51644	52167	52711	69096	69747	71650	71650	
17668	50921	51644	52167	52711	69096	69747	71650	71650	
17669	50921	51644	52167	52711	69096	69747	71650	71650	
17670	50921	51644	52167	52711	69096	69747	71650	71650	
17671	50921	51644	52167	52711	69096	69747	71650	71650	
17672	50921	51644	52167	52711	69096	69747	71650	71650	
17673	50921	51644	52167	52711	69096	69747	71650	71650	
17674	50921	51644	52167	52711	69096	69747	71650	71650	
17675	50921	51644	52167	52711	69096	69747	71650	71650	
17676	50921	51644	52167	52711	69096	69747	71650	71650	
17677	50921	51644	52167	52711	69096	69747	71650	71650	
17678	50921	51644	52167	52711	69096	69747	71650	71650	
17679	50921	51644	52167	52711	69096	69747	71650	71650	
17680	50921	51644	52167	52711	69096	69747	71650	71650	
17681	50921	51644	52167	52711	69096	69747	71650	71650	
17682	50921	51644	52167	52711	69096	69747	71650	71650	
17683	50921	51644	52167	52711	69096	69747	71650	71650	
17684	50921	51644	52167	52711	69096	69747	71650	71650	
17685	50921	51644	52167	52711	69096	69747	71650	71650	
17686	50921	51644	52167	52711	69096	69747	71650	71650	
17687	50921	51644	52167	52711	69096	69747	71650	71650	
17688	50921	51644	52167	52711	69096	69747	71650	71650	
17689	50921	51644	52167	52711	69096	69747	71650	71650	
17690	50921	51644	52167	52711	69096	69747	71650	71650	
17691	50921	51644	52167	52711	69096	69747	71650	71650	
17692	50921	51644	52167	52711	69096	69747	71650	71650	
17693	50921	51644	52167	52711	69096	69747	71650	71650	
17694	50921	51644	52167	52711	69096	69747	71650	71650	
17695	50921	51644	52167	52711	69096	69747	71650	71650	
17696	50921	51644	52167	52711	69096	69747	71650	71650	
17697	50921	51644	52167	52711	69096	69747	71650	71650	
17698	50921	51644	52167	52711	69096	69747	71650	71650	
17699	50921	51644	52167	52711	69096	69747	71650	71650	
17700	50921	51644	52167	52711	69096	69747	71650	71650	
17701	50921	51644	52167	52711	69096	69747	71650	71650	
17702	50921	51644	52167	52711	69096	69747	71650	71650	
17703	50921	51644	52167	52711	69096	69747	71650	71650	
17704	50921	51644	52167	52711	69096	69747	71650	71650	
17705	50921	51644	52167	52711	69096	69747	71650	71650	
17706	50921	51644	52167	52711	69096	69747	71650	71650	
17707	50921	51644	52167	52711	69096	69747	71650	71650	
17708	50366	51644	52167	52711	69096	69747	71650	71650	
17709	50366	51644	52167	52711	69096	69747	71650	71650	
17710	50206	51644	52167	52711	69096	69747	71650	71650	
17711	50206	51644	52167	52711	69096	69747	71650	71650	
17712	50206	51644	52167	52711	69096	69747	71650	71650	
17713	50206	51644	52167	52711	69096	69747	71650	71650	
17714	50206	51644	52167	52711	69096	69747	71650	71650	
17715	50206	51644	52167	52711	69096	69747	71650	71650	
17716	50206	51644	52167	52711	69096	69747	71650	71650	
17717	50206	51644	52167	52711	69096	69747	71650	71650	
17718	50206	51644	52167	52711	69096	69747	71650	71650	
17719	50353	51644	52167	52711	69096	69747	71650	71650	
17720	50353	51644	52167	52711	69096	69747	71650	71650	
17721	50353	51644	52167	52711	69096	69747	71650	71650	
17722	50353	51644	52167	52711	69096	69747	71650	71650	
17723	50353	51644	52167	52711	69096	69747	71650	71650	
17724	50353	51644	52167	52711	69096	69747	71650	71650	
17725	50353	51644	52167	52711	69096	69747	71650	71650	
17726	50353	51644	52167	52711	69096	69747	71650	71650	
17727	50353	51644	52167	52711	69096	69747	71650	71650	
17728	50353	51644	52167	52711	69096	69747	71650	71650	
17729	50353	51644	52167	52711	69096	69747	71650	71650	
17730	50353	51644	52167	52711	69096	69747	71650	71650	
17731	50353	51644	52167	52711	69096	69747	71650	71650	
17732	50353	51644	52167	52711	69096	69747	71650	71650	
17733	50353	51644	52167	52711	69096	69747	71650	71650	
17734	50353	51644	52167	52711	69096	69747	71650	71650	
17735	50353	51644	52167	52711	69096	69747	71650	71650	
17736	50353	51644	52167	52711	69096	69747	71650	71650	
17737	50353	51644	52167	52711	69096	69747	71650	71650	
17738	50353	51644	52167	52711	69096	69747	71650	71650	
17739	50353	51644	52167	52711	69096	69747	71650	71650	
17740	50353	51644	52167	52711	69096	69747	71650	71650	
17741	50353	51644	52167	52711	69096	69747	71650	71650	
17742	50353	51644	52167	52711	69096	69747	71650	71650	
17743	50353	51644	52167	52711	69096	69747	71650	71650	
17744	50353	51644	52167	52711	69096	69747	71650	71650	
17745	50353	51644	52167	52711	69096	69747	71650	71650	
17746	50353	51644	52167	52711	69096	69747	71650	71650	
17747	50353	51644	52167	52711	69096	69747	71650	71650	
17748	50353	51644	52167	52711	69096	69747	71650	71650	
17749	50353	51644	52167	52711	69096	69747	71650	71650	
17750	50353	51644	52167	52711	69096	69747	71650	71650	
17751	50353	51644	52167	52711	69096	69747	71650	71650	
17752	50353	51644	52167	52711	69096	69747	71650	71650	
17753	50353	51644	52167	52711	69096	69747	71650	71650	
17754	50353	51644	52167	52711	69096	69747	71650	71650	
17755	50353	51644	52167	52711	69096	69747	71650	71650	
17756	50353	51644	52167	52711	69096	69747	71650	71650	
17757	50353	51644	52167	52711	69096	69747	71650	71650	
17758	50353	51644	52167	52711	69096	69747	71650	71650	
17759	50353	51644	52167	52711	69096	69747	71650	71650	
17760	50353	51644	52167	52711	69096	69747	71650	71650	
17761	50353	51644	52167	52711	69096	69747	71650	71650	
17762	50353	51644	52167	52711	69096	69747	71650	71650	
17763	50353	51644	52167	52711	69096	69747	71650	71650	
17764	50353	51644	52167	52711	69096	69747	71650	71650	
17765	50353	51644	52167	52711	69096	69747	71650	71650	
17766	50353	51644	52167	52711	69096	69747	71650	71650	
17767	50353	51644	52167	52711	69096	69747	71650	71650	
17768	50353	51644	52167	52711	69096	69747	71650	71650	
17769	50566	51644	52167	52711	69096	69747	71650	71650	
17770	50566	51644	52167	52711	69096	69747	71650	71650	
17771	50566	51644	52167	52711	69096	69747	71650	71650	
17772	50566	51644	52167	52711	69096	69747	71650	71650	
17773	50566	51644	52167	52711	69096	69747	71650	71650	
17774	50566	51644	52167	52711	69096	69747	71650	71650	
17775	50566	51644	52167	52711	69096	69747	71650	71650	
17776	50566	51644	52167	52711	69096	69747	71650	71650	
17777	50566	51644	52167	52711	69096	69747	71650	71650	
17778	50566	51644	52167	52711	69096	69747	71650	71650	
17779	50566	51644	52167	52711	69096	69747	71650	71650	
